Brand,Model Name,Model Image,Weight(g),Width(px),Height(px),ROM(MB),RAM(MB),Battery Capacity(mAh),Price(USD)
acer,Acer Iconia One 8 B1-820,https://fdn2.gsmarena.com/vv/bigpic/acer-iconia-one-8-b1-820.jpg,355.0,800,1280,16000.0,1000.0,4550.0,203.39999999999998
acer,Acer Iconia Tab A3-A20,https://fdn2.gsmarena.com/vv/bigpic/acer-a3-20.jpg,508.0,800,1280,16000.0,1000.0,5910.0,214.7
acer,Acer Iconia Tab A3-A20FHD,https://fdn2.gsmarena.com/vv/bigpic/acer-a3-20.jpg,508.0,1200,1920,32000.0,2000.0,5910.0,259.9
acer,Acer Liquid Z520,https://fdn2.gsmarena.com/vv/bigpic/acer-liquid-z520.jpg,118.0,480,854,8000.0,1000.0,2000.0,146.89999999999998
acer,Acer Liquid Z220,https://fdn2.gsmarena.com/vv/bigpic/acer-liquid-z220.jpg,120.0,480,800,8000.0,1000.0,1300.0,101.69999999999999
acer,Acer Liquid Z410,https://fdn2.gsmarena.com/vv/bigpic/acer-liquid-z410.jpg,145.0,540,960,8000.0,1000.0,2000.0,146.89999999999998
acer,Acer Liquid Jade S,https://fdn2.gsmarena.com/vv/bigpic/acer-liquid-jade-s-s56.jpg,116.0,720,1280,16000.0,2000.0,2300.0,225.99999999999997
acer,Acer Liquid Z500,https://fdn2.gsmarena.com/vv/bigpic/acer-liquid-z5.jpg,150.0,720,1280,4000.0,1000.0,2000.0,169.49999999999997
acer,Acer Liquid X1,https://fdn2.gsmarena.com/vv/bigpic/acer-liquid-x1.jpg,164.0,720,1280,16000.0,2000.0,2700.0,293.79999999999995
acer,Acer Liquid Jade,https://fdn2.gsmarena.com/vv/bigpic/acer-liquid-jade.jpg,110.0,720,1280,8000.0,1000.0,2100.0,203.39999999999998
acer,Acer Liquid E700,https://fdn2.gsmarena.com/vv/bigpic/acer-liquid-e700.jpg,155.0,720,1280,4000.0,1000.0,3500.0,225.99999999999997
acer,Acer Liquid E600,https://fdn2.gsmarena.com/vv/bigpic/acer-liquid-e600-1.jpg,155.0,480,854,4000.0,1000.0,2500.0,225.99999999999997
acer,Acer Liquid Z200,https://fdn2.gsmarena.com/vv/bigpic/acer-liquid-z200.jpg,130.0,480,800,4000.0,512.0,1300.0,101.69999999999999
acer,Acer Iconia Tab 8 A1-840FHD,https://fdn2.gsmarena.com/vv/bigpic/acer-iconia-tab-8-2014-1.jpg,360.0,1200,1920,16000.0,2000.0,4600.0,225.99999999999997
